document_id,dominant_profile,profile_probability
2080,4,0.879700525494129
2081,4,0.9599822231800269
2082,1,0.4512652503960265
2083,0,0.34048731846901403
2084,5,0.4141681590668618
2085,0,0.6337270337987093
2086,4,0.3820950086042229
2087,5,0.8800125842278592
2088,5,0.6106908216007204
2089,0,0.7906887646944339
2090,2,0.4742695797390047
2091,4,0.8328080310974945
2092,1,0.363738023388232
2093,1,0.38677447061040804
2094,3,0.5833392771584684
2095,3,0.29590277707190216
2096,0,0.7912040686731329
2097,4,0.589497930102053
2098,4,0.389927387796287
2099,4,0.9163387168802662
2100,1,0.5864286217962378
2101,1,0.5934613793742045
2102,4,0.7202478205748236
2103,1,0.8604386281259688
2104,0,0.5795711098536812
2105,1,0.8609695318339363
2106,4,0.4739864949039602
2107,4,0.8946987477967917
2108,2,0.3709854909702383
2109,5,0.5239629067126943
2110,1,0.3428765710828128
2111,2,0.43099188184942183
2112,1,0.6401952806879663
2113,2,0.6128526923436477
2114,1,0.6349576435232775
2115,2,0.9066655035363635
2116,1,0.5111480681183869
2117,2,0.5394219933287863
2118,2,0.43617938371979875
2119,2,0.49760810198667577
2120,4,0.7072199235386467
2121,1,0.7469188055080793
2122,0,0.45030796573925014
2123,3,0.4886250667940229
2124,3,0.3999382057960663
2125,2,0.3875183701161704
2126,2,0.5002755511977839
2127,1,0.7166167937823235
2128,0,0.7891864564679311
2129,1,0.7833754076901767
2130,5,0.5552991054253423
2131,2,0.4845247767225626
2132,3,0.7309371546711306
2133,0,0.9070300713406176
2134,4,0.9069881974789529
2135,4,0.7855292464826348
2136,4,0.7908903393660175
2137,2,0.6188488444875914
2138,4,0.8179359473770031
2139,2,0.5033271506734658
2140,2,0.6116441040908126
2141,2,0.6545228835501661
2142,1,0.5690821749416518
2143,4,0.7767612285584579
2144,0,0.9070442106695326
2145,5,0.7903846080141402
2146,4,0.5168827715957994
2147,4,0.8686146740841565
2148,4,0.4080323319007043
2149,0,0.6631170960125113
2150,2,0.5185812056060775
2151,1,0.5398284049725457
2152,4,0.4550751833762085
2153,1,0.6228113703548881
2154,0,0.3731687476693916
2155,0,0.33703354436624705
2156,0,0.7901672649360221
2157,4,0.5823124857484626
2158,4,0.9400001639185763
2159,4,0.6687963075427973
2160,1,0.4155507366911446
2161,2,0.8607033433443546
2162,4,0.44905191516002513
2163,2,0.3824042735954752
2164,2,0.5821365519277587
2165,4,0.5325807453202112
2166,0,0.42122189650836367
2167,1,0.7501269048654465
2168,4,0.9240323176560211
2169,1,0.522018460185769
2170,2,0.4955738545144832
2171,4,0.6714542786752293
2172,4,0.44905191516002513
2173,1,0.5372216266151578
2174,0,0.8805335902369461
2175,1,0.5464055681460159
2176,1,0.41604797473237265
2177,5,0.7723982742578075
2178,2,0.88021942920076
2179,2,0.43376012953705617
2180,5,0.7033968580873579
2181,2,0.5440539451197678
2182,2,0.7206522023989445
2183,5,0.623659215495086
2184,0,0.49544107450886554
2185,5,0.3691314376969026
2186,1,0.442549161643377
2187,1,0.9303218374286315
2188,1,0.8803981332562765
2189,4,0.9066795752450582
2190,0,0.5415775963113341
2191,5,0.36737258702575737
2192,4,0.7215547926277884
2193,0,0.7906887646944339
2194,5,0.47133990791741315
2195,0,0.8317092876012614
2196,4,0.5938350051593182
2197,0,0.42743416173697607
2198,0,0.5155453316482497
2199,5,0.8802470834365365
2200,4,0.35342629085218696
2201,2,0.7906286053877731
2202,0,0.4941495609456224
2203,0,0.7171823659020958
2204,0,0.16666666666666669
2205,0,0.581477462236271
2206,0,0.7402276791669776
2207,0,0.7205898445249942
2208,3,0.548360338338803
2209,4,0.30480928665595936
2210,4,0.7419096813210179
2211,1,0.9069690448366511
2212,1,0.9064483072901562
2213,4,0.5674544282038156
2214,4,0.9231022600228854
2215,0,0.9070226484942212
2216,2,0.550311476289107
2217,5,0.5688745491043141
2218,4,0.6535157168752164
2219,4,0.7446914613720702
2220,5,0.4857918427242571
2221,1,0.9068609036823252
2222,4,0.4734269418758985
2223,5,0.5055795776216263
2224,0,0.8602659952953315
2225,2,0.8317389747717414
2226,1,0.9068609036823252
2227,1,0.9068609036823252
2228,4,0.8314946524731807
2229,3,0.4193216144045718
2230,2,0.5628510261036964
2231,3,0.5833330793477065
2232,1,0.3736086131749748
2233,1,0.5238412937438197
2234,0,0.608500548730157
2235,4,0.6275294654860659
2236,0,0.5645196103571888
2237,1,0.408995350313763
2238,0,0.4951543601326979
2239,0,0.9160144866203866
2240,1,0.6781713965934671
2241,0,0.48730664393917644
2242,4,0.7211437561204983
2243,5,0.514058362366629
2244,4,0.6575196981181441
2245,5,0.514058362366629
2246,1,0.7992358820657557
2247,1,0.9238890446322393
2248,1,0.930048737105953
2249,3,0.935397815722216
2250,1,0.9402506014444586
2251,1,0.5869470545423942
2252,4,0.9237179830720138
2253,1,0.5869470545423942
2254,2,0.5167201032228889
2255,4,0.8096071808608359
2256,4,0.5631507311747385
2257,3,0.8949940809785046
2258,1,0.8326425798733137
2259,4,0.5821474575519905
2260,4,0.7001353544707829
2261,2,0.8333253255824712
2262,1,0.6405224033538147
2263,4,0.8309635710822613
2264,1,0.7904516868012003
2265,0,0.6512880104281318
2266,1,0.4803267829120521
2267,0,0.635459747792467
2268,0,0.8603057836473121
2269,0,0.5506317615404606
2270,0,0.16666666666666669
2271,2,0.5373316276718515
2272,0,0.5540524622368158
2273,4,0.6407812222116395
2274,1,0.6252808306215769
2275,4,0.7200404546233785
2276,1,0.7345970266958446
2277,4,0.6365807413278876
2278,4,0.41611957319141674
2279,1,0.7935622832468358
2280,0,0.5622304705535143
2281,4,0.7925905623953019
2282,0,0.3519618359745249
2283,4,0.5409791340798032
2284,1,0.41228731179642103
2285,3,0.5039061421525003
2286,3,0.7422328312093013
2287,3,0.5804057827051716
2288,0,0.5749372760700545
2289,4,0.8274663387107949
2290,4,0.818916130464264
2291,1,0.7866068104313554
2292,5,0.3602226539598156
2293,5,0.7908286365308114
2294,1,0.5423979971407831
2295,1,0.4752279748331947
2296,3,0.5804057827051716
2297,5,0.6639329898083945
2298,4,0.7665115648812468
2299,1,0.7231752401193091
2300,4,0.8314946524731807
2301,2,0.48161861944473133
2302,0,0.5742186076078959
2303,1,0.3764850617193651
2304,1,0.6228113703548881
2305,3,0.36364951610191176
2306,4,0.5074756527665722
2307,1,0.40954537503382704
2308,4,0.9354033312668009
2309,4,0.7979552765974832
2310,2,0.9356391197265591
2311,1,0.48063904823670484
2312,1,0.4467192204166502
2313,5,0.8805545663936963
2314,5,0.8805545663936963
2315,0,0.579313981353368
2316,4,0.3480737718237226
2317,4,0.5179217469499705
2318,2,0.5368091939575255
2319,3,0.7390128578467363
2320,3,0.7390128578467363
2321,5,0.8942917373106218
2322,2,0.5549310893990897
2323,4,0.6660417749422032
2324,1,0.6715375162869085
2325,4,0.4859479456777076
2326,4,0.5311532485703762
2327,4,0.43851501458127595
2328,1,0.8321017986722203
2329,2,0.5781896070383751
2330,4,0.5860385876790262
2331,1,0.599830447698878
2332,2,0.9238322875622137
2333,2,0.5020871997107832
2334,0,0.6877688864492579
2335,1,0.40954537503382704
2336,5,0.5822028094074996
2337,4,0.6397163037771434
2338,3,0.9066021611213575
2339,4,0.6160897930773332
2340,2,0.5021951699019102
2341,4,0.676867013309131
2342,4,0.5210113766668016
2343,1,0.7079257626269236
2344,0,0.6379778108504816
2345,4,0.4603391142802651
2346,0,0.7220492291937729
2347,2,0.9063652070112197
2348,4,0.8772733017828948
2349,1,0.45405539446108567
2350,3,0.43631449178686726
2351,1,0.641270163996091
2352,2,0.36580262774269334
2353,2,0.6349306850513011
2354,3,0.46136434716926394
2355,3,0.46136434716926394
2356,4,0.48939952327361214
2357,3,0.4843521134265843
2358,4,0.39562726673669085
2359,4,0.5201989934076738
2360,4,0.8950840624113768
2361,4,0.49587178465047516
2362,4,0.6640375513425417
2363,4,0.7430372074212814
2364,2,0.5020871997107832
2365,1,0.9399071823892385
2366,4,0.5384139296339768
2367,1,0.8795692037231313
2368,4,0.312469295923187
2369,0,0.7892191427227131
2370,2,0.5839082320133397
2371,2,0.6541159284648177
2372,2,0.7480927203697952
2373,1,0.5221883496613579
2374,0,0.42750879087572013
2375,0,0.6091716810577622
2376,1,0.4297982091576514
2377,1,0.47812798268486006
2378,0,0.6036158604471468
2379,0,0.6036158604471468
2380,0,0.720394040336813
2381,1,0.5275443036810904
2382,3,0.7905698698684543
2383,1,0.7471684327826151
2384,2,0.5717718274333933
2385,4,0.7263259319651788
2386,4,0.5390625099448384
2387,1,0.4539071869297727
2388,4,0.33280398084288954
2389,4,0.7623049606727991
2390,4,0.54059004491236
2391,2,0.7209133420056283
2392,0,0.415153891584122
2393,2,0.48958872149475546
2394,4,0.46251888169533856
2395,4,0.9238271568077715
2396,0,0.4393203708257499
2397,4,0.3787070693740137
2398,1,0.46704630530864266
2399,1,0.6193047136269433
2400,1,0.6193047136269433
2401,3,0.5124561402338516
2402,0,0.7396928938647788
2403,4,0.431223106452344
2404,4,0.5605149613540613
2405,0,0.6540767904315763
2406,0,0.6540767904315763
2407,0,0.6540767904315763
2408,5,0.5071431618198093
2409,0,0.7910034877589289
2410,4,0.519563126308086
2411,2,0.43534894659110085
2412,4,0.5465246063330873
2413,1,0.29555571299546973
2414,3,0.5148346600700829
2415,2,0.8953770601535447
2416,1,0.6664801052679369
2417,4,0.6289105115371033
2418,4,0.6657928030975168
2419,1,0.916004897717901
2420,2,0.6492174966025557
2421,0,0.3048706793755318
2422,4,0.7767612285584579
2423,0,0.8952218940107276
2424,0,0.5916210543002383
2425,4,0.8063916021784276
2426,2,0.8953770601535447
2427,5,0.5868723577214956
2428,5,0.8324882181428245
2429,3,0.4934412715564693
2430,4,0.6398837818451817
2431,1,0.5698382694320624
2432,3,0.7390128578467363
2433,2,0.6224929550348318
2434,1,0.9162606824826507
